customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,Contract,MonthlyCharges,TotalCharges,Churn
CUST1323,Female,0,Yes,Yes,28,Yes,Fiber optic,Two year,100.12,2803.36,No
CUST1324,Male,1,Yes,Yes,14,Yes,No,Month-to-month,97.17,1360.38,No
CUST1325,Male,1,No,No,44,Yes,DSL,One year,111.95,4925.8,No
CUST1326,Male,1,No,Yes,30,No,No,One year,73.32,2199.6,No
CUST1327,Male,0,No,No,32,Yes,Fiber optic,Month-to-month,30.01,960.32,No
CUST1328,Female,0,Yes,No,70,No,DSL,One year,78.87,5520.9,No
CUST1329,Male,0,Yes,Yes,6,Yes,Fiber optic,One year,97.84,587.04,No
CUST1330,Female,0,No,No,27,Yes,DSL,One year,29.33,791.91,No
CUST1331,Female,0,Yes,Yes,24,No,Fiber optic,Two year,37.27,894.48,No
CUST1332,Male,0,No,No,34,No,No,Month-to-month,21.23,721.82,Yes
CUST1333,Female,0,Yes,Yes,40,Yes,Fiber optic,Month-to-month,79.37,3174.8,No
CUST1334,Female,0,Yes,No,47,Yes,Fiber optic,Month-to-month,108.67,5107.49,Yes
CUST1335,Female,0,No,No,24,No,DSL,One year,87.07,2089.68,No
CUST1336,Male,0,Yes,Yes,65,No,Fiber optic,Two year,118.2,7683.0,No
CUST1337,Female,0,Yes,No,18,No,No,Month-to-month,26.3,473.4,Yes
CUST1338,Female,0,No,Yes,44,No,No,One year,110.3,4853.2,No
CUST1339,Female,0,No,Yes,57,Yes,No,Two year,101.41,5780.37,No
CUST1340,Male,0,Yes,Yes,28,Yes,DSL,Two year,51.42,1439.76,No
CUST1341,Female,0,No,Yes,71,Yes,DSL,Month-to-month,117.35,8331.85,Yes
CUST1342,Male,0,Yes,Yes,23,Yes,Fiber optic,Month-to-month,48.79,1122.17,Yes
CUST1343,Male,0,No,No,34,Yes,Fiber optic,One year,108.93,3703.62,No
CUST1344,Male,1,Yes,No,11,No,Fiber optic,Month-to-month,108.07,1188.77,No
CUST1345,Male,0,Yes,No,35,No,DSL,One year,95.77,3351.95,No
CUST1346,Male,0,No,Yes,42,No,DSL,Two year,76.35,3206.7,No
CUST1347,Male,0,Yes,No,28,Yes,Fiber optic,Two year,32.0,896.0,No
CUST1348,Female,0,Yes,No,24,No,DSL,Two year,73.2,1756.8,No
CUST1349,Male,0,No,No,8,Yes,DSL,Two year,55.68,445.44,No
CUST1350,Female,0,No,No,53,Yes,No,Month-to-month,99.22,5258.66,No
CUST1351,Female,1,Yes,No,4,Yes,No,Month-to-month,95.81,383.24,Yes
CUST1352,Male,0,No,Yes,5,No,Fiber optic,One year,111.06,555.3,No
CUST1353,Female,1,No,Yes,49,Yes,Fiber optic,One year,21.48,1052.52,No
CUST1354,Female,0,Yes,No,30,Yes,No,One year,100.91,3027.3,No
CUST1355,Female,0,Yes,Yes,63,No,DSL,One year,113.85,7172.55,No
CUST1356,Female,1,No,Yes,47,Yes,Fiber optic,One year,98.93,4649.71,No
CUST1357,Male,0,No,No,26,No,Fiber optic,Two year,33.02,858.52,No
CUST1358,Female,0,No,No,57,Yes,Fiber optic,Two year,28.13,1603.41,No
CUST1359,Male,0,Yes,Yes,37,No,DSL,Two year,22.08,816.96,No
CUST1360,Female,0,Yes,No,7,Yes,No,One year,82.87,580.09,No
CUST1361,Female,0,Yes,Yes,40,Yes,Fiber optic,Two year,82.97,3318.8,No
CUST1362,Male,0,Yes,Yes,39,No,No,Two year,118.69,4628.91,No
CUST1363,Female,0,Yes,No,62,Yes,No,Two year,59.8,3707.6,No
CUST1364,Female,0,Yes,Yes,53,No,DSL,Two year,53.19,2819.07,No
CUST1365,Female,0,Yes,Yes,4,Yes,DSL,Month-to-month,82.44,329.76,No
CUST1366,Male,0,No,Yes,25,No,DSL,One year,102.56,2564.0,No
CUST1367,Female,0,No,No,7,Yes,DSL,One year,113.68,795.76,Yes
CUST1368,Male,0,Yes,No,28,Yes,DSL,Month-to-month,100.31,2808.68,No
CUST1369,Female,0,Yes,No,69,Yes,DSL,Two year,62.67,4324.23,No
CUST1370,Male,0,Yes,No,67,No,Fiber optic,Two year,83.49,5593.83,No
CUST1371,Male,1,No,Yes,20,No,No,Two year,105.63,2112.6,No
CUST1372,Female,0,Yes,No,11,No,DSL,One year,69.06,759.66,No
CUST1373,Female,0,No,No,67,No,Fiber optic,One year,41.67,2791.89,No
CUST1374,Male,0,No,No,7,No,No,One year,36.97,258.79,No
CUST1375,Male,0,No,No,23,Yes,DSL,One year,20.02,460.46,No
CUST1376,Female,0,No,Yes,61,Yes,DSL,One year,91.82,5601.02,No
CUST1377,Male,0,No,Yes,71,Yes,Fiber optic,Month-to-month,31.11,2208.81,No
CUST1378,Female,0,Yes,Yes,34,Yes,No,One year,44.38,1508.92,No
CUST1379,Female,0,Yes,No,19,Yes,DSL,Two year,49.79,946.01,No
CUST1380,Female,1,No,No,58,No,No,One year,76.04,4410.32,No
CUST1381,Female,1,Yes,Yes,9,Yes,Fiber optic,Month-to-month,59.8,538.2,No
CUST1382,Male,1,No,No,48,No,DSL,Two year,87.47,4198.56,No
CUST1383,Female,0,No,No,41,Yes,No,Month-to-month,25.56,1047.96,No
CUST1384,Male,0,Yes,Yes,48,No,Fiber optic,Two year,32.39,1554.72,No
CUST1385,Female,0,Yes,Yes,45,No,Fiber optic,One year,69.92,3146.4,No
CUST1386,Male,0,Yes,No,25,No,DSL,Month-to-month,53.7,1342.5,No
CUST1387,Female,0,Yes,No,25,Yes,No,Two year,49.58,1239.5,No
CUST1388,Male,0,Yes,No,19,Yes,DSL,One year,26.7,507.3,No
CUST1389,Male,0,No,Yes,39,Yes,DSL,Two year,109.57,4273.23,No
CUST1390,Female,0,Yes,Yes,27,Yes,No,Month-to-month,89.18,2407.86,No
CUST1391,Female,0,Yes,Yes,63,No,No,Month-to-month,32.16,2026.08,Yes
CUST1392,Female,0,Yes,Yes,68,No,No,Month-to-month,26.5,1802.0,Yes
CUST1393,Female,0,No,No,19,No,Fiber optic,Month-to-month,117.49,2232.31,No
CUST1394,Male,1,Yes,Yes,28,No,Fiber optic,One year,88.12,2467.36,No
CUST1395,Female,0,No,Yes,33,Yes,No,Two year,61.75,2037.75,No
CUST1396,Male,0,Yes,No,10,No,Fiber optic,One year,90.17,901.7,No
CUST1397,Male,0,Yes,No,30,Yes,DSL,Month-to-month,95.63,2868.9,No
CUST1398,Female,0,No,No,22,No,No,Two year,98.0,2156.0,No
CUST1399,Male,0,Yes,Yes,3,No,DSL,Month-to-month,67.79,203.37,Yes
CUST1400,Male,0,Yes,No,48,No,No,One year,62.99,3023.52,No
CUST1401,Male,0,No,No,2,Yes,DSL,One year,21.1,42.2,Yes
CUST1402,Male,0,Yes,Yes,54,Yes,No,One year,112.66,6083.64,No
CUST1403,Female,0,No,Yes,6,No,DSL,Two year,80.33,481.98,Yes
CUST1404,Female,0,No,No,40,No,No,Two year,40.32,1612.8,No
CUST1405,Female,0,No,Yes,2,No,No,Month-to-month,111.96,223.92,No
CUST1406,Female,0,No,No,2,Yes,Fiber optic,Two year,111.49,222.98,No
CUST1407,Male,0,No,No,55,Yes,DSL,Two year,118.92,6540.6,No
CUST1408,Male,1,Yes,Yes,60,Yes,Fiber optic,One year,107.41,6444.6,No
CUST1409,Female,0,Yes,No,6,No,DSL,Month-to-month,119.78,718.68,No
CUST1410,Female,0,Yes,Yes,19,Yes,Fiber optic,One year,44.47,844.93,No
CUST1411,Female,0,No,Yes,27,No,No,Month-to-month,104.22,2813.94,No
CUST1412,Male,0,No,Yes,1,Yes,Fiber optic,Month-to-month,102.3,102.3,Yes
CUST1413,Female,0,No,No,33,No,Fiber optic,Two year,43.09,1421.97,No
CUST1414,Female,0,No,Yes,40,No,No,One year,29.84,1193.6,No
CUST1415,Female,1,Yes,Yes,32,Yes,Fiber optic,Two year,117.94,3774.08,No
CUST1416,Male,0,Yes,No,69,No,No,Two year,49.6,3422.4,No
CUST1417,Male,0,No,No,17,No,DSL,Two year,107.09,1820.53,No
CUST1418,Male,0,No,No,8,No,Fiber optic,Month-to-month,20.41,163.28,Yes
CUST1419,Male,0,Yes,No,57,Yes,No,One year,22.1,1259.7,No
CUST1420,Male,0,No,Yes,42,No,No,One year,66.59,2796.78,No
CUST1421,Male,0,No,Yes,9,Yes,Fiber optic,Two year,43.87,394.83,No
CUST1422,Male,0,No,Yes,35,Yes,DSL,Month-to-month,88.98,3114.3,No
CUST1423,Male,0,Yes,No,71,No,Fiber optic,One year,76.56,5435.76,No
CUST1424,Female,0,Yes,No,53,Yes,No,One year,27.75,1470.75,No
CUST1425,Female,1,No,Yes,54,No,DSL,Two year,36.26,1958.04,No
CUST1426,Male,0,Yes,No,25,Yes,Fiber optic,Month-to-month,58.8,1470.0,No
CUST1427,Male,1,No,No,67,No,No,Two year,38.56,2583.52,No
CUST1428,Female,0,No,Yes,62,Yes,Fiber optic,One year,99.22,6151.64,No
CUST1429,Male,1,Yes,Yes,55,No,DSL,Month-to-month,61.61,3388.55,No
CUST1430,Male,0,No,No,46,No,DSL,Two year,29.34,1349.64,No
CUST1431,Male,1,No,No,24,No,DSL,One year,68.43,1642.32,No
CUST1432,Female,1,Yes,No,46,No,DSL,Two year,29.08,1337.68,No
CUST1433,Female,0,No,Yes,22,Yes,DSL,Two year,32.89,723.58,No
CUST1434,Female,1,No,Yes,11,Yes,Fiber optic,Two year,43.96,483.56,Yes
CUST1435,Female,0,No,Yes,48,No,DSL,Month-to-month,105.95,5085.6,Yes
CUST1436,Female,0,Yes,Yes,8,Yes,DSL,One year,112.46,899.68,Yes
CUST1437,Male,0,No,Yes,39,No,No,One year,102.63,4002.57,No
CUST1438,Female,0,Yes,No,35,No,DSL,One year,53.41,1869.35,No
CUST1439,Male,0,No,No,49,Yes,No,One year,47.24,2314.76,No
CUST1440,Male,0,No,No,46,Yes,No,Month-to-month,74.92,3446.32,No
CUST1441,Female,0,No,Yes,38,No,No,Two year,92.19,3503.22,No
CUST1442,Female,0,No,Yes,8,Yes,Fiber optic,One year,119.34,954.72,No
CUST1443,Male,1,Yes,Yes,54,No,Fiber optic,Month-to-month,33.16,1790.64,No
CUST1444,Male,0,Yes,No,37,Yes,No,Two year,24.93,922.41,No
CUST1445,Male,0,No,Yes,40,Yes,Fiber optic,Month-to-month,89.44,3577.6,No
CUST1446,Female,0,No,Yes,34,Yes,DSL,Month-to-month,103.22,3509.48,No
CUST1447,Female,0,No,No,17,Yes,Fiber optic,One year,104.63,1778.71,No
CUST1448,Female,0,No,Yes,33,Yes,DSL,One year,87.85,2899.05,No
CUST1449,Female,0,No,No,47,No,DSL,Two year,115.4,5423.8,No
CUST1450,Female,0,No,Yes,52,Yes,Fiber optic,Two year,71.1,3697.2,No
CUST1451,Male,1,No,Yes,9,Yes,Fiber optic,One year,111.38,1002.42,No
CUST1452,Female,0,No,No,33,No,No,Month-to-month,116.78,3853.74,Yes
CUST1453,Male,0,Yes,No,60,No,Fiber optic,One year,104.72,6283.2,No
CUST1454,Male,0,Yes,No,21,No,Fiber optic,Two year,50.98,1070.58,No
CUST1455,Male,0,Yes,No,58,Yes,Fiber optic,Month-to-month,39.62,2297.96,Yes
CUST1456,Female,0,No,No,69,Yes,DSL,Month-to-month,74.81,5161.89,No
CUST1457,Female,0,No,No,10,No,DSL,Month-to-month,65.3,653.0,No
CUST1458,Female,0,No,Yes,6,No,DSL,One year,107.78,646.68,No
CUST1459,Male,0,Yes,Yes,13,No,No,One year,30.0,390.0,No
CUST1460,Male,1,No,No,65,No,No,Two year,45.77,2975.05,No
CUST1461,Male,1,Yes,Yes,20,Yes,No,Month-to-month,95.18,1903.6,No
CUST1462,Male,0,No,No,57,Yes,DSL,Month-to-month,29.5,1681.5,Yes
CUST1463,Male,0,Yes,Yes,46,Yes,Fiber optic,One year,52.08,2395.68,No
CUST1464,Male,0,Yes,No,8,Yes,No,Two year,58.72,469.76,No
CUST1465,Female,0,Yes,Yes,10,Yes,No,Two year,82.26,822.6,No
CUST1466,Female,0,No,Yes,67,No,DSL,Month-to-month,35.81,2399.27,No
CUST1467,Female,0,Yes,Yes,11,Yes,No,One year,106.06,1166.66,Yes
CUST1468,Female,0,No,Yes,12,No,Fiber optic,Month-to-month,64.75,777.0,No
CUST1469,Male,0,No,Yes,10,No,DSL,One year,111.7,1117.0,No
CUST1470,Male,0,No,No,25,No,DSL,Two year,66.79,1669.75,No
CUST1471,Female,1,No,No,49,Yes,Fiber optic,Month-to-month,47.5,2327.5,Yes
CUST1472,Male,1,No,No,49,No,Fiber optic,Month-to-month,34.18,1674.82,Yes
CUST1473,Female,0,Yes,Yes,11,Yes,Fiber optic,Month-to-month,20.37,224.07,No
CUST1474,Female,0,No,No,62,No,No,Two year,73.22,4539.64,No
CUST1475,Female,1,No,Yes,36,Yes,Fiber optic,Month-to-month,30.72,1105.92,Yes
CUST1476,Male,0,No,Yes,39,No,DSL,Two year,59.17,2307.63,No
CUST1477,Female,0,No,Yes,53,Yes,Fiber optic,One year,78.93,4183.29,No
CUST1478,Female,0,No,No,56,No,DSL,Two year,47.57,2663.92,No
CUST1479,Female,0,Yes,Yes,1,No,DSL,One year,37.52,37.52,Yes
CUST1480,Male,0,Yes,No,56,No,No,Two year,97.47,5458.32,No
CUST1481,Male,1,No,No,4,No,Fiber optic,Two year,114.68,458.72,Yes
CUST1482,Female,1,Yes,Yes,30,Yes,No,Month-to-month,30.04,901.2,Yes
CUST1483,Male,0,Yes,Yes,12,Yes,Fiber optic,Two year,35.56,426.72,No
CUST1484,Male,0,No,No,35,Yes,Fiber optic,Month-to-month,116.0,4060.0,Yes
CUST1485,Male,1,Yes,No,52,No,Fiber optic,One year,23.78,1236.56,No
CUST1486,Male,0,No,No,31,No,Fiber optic,One year,117.76,3650.56,No
CUST1487,Male,1,Yes,No,68,No,Fiber optic,Month-to-month,20.46,1391.28,No
CUST1488,Male,0,Yes,No,52,No,DSL,One year,107.37,5583.24,No
CUST1489,Male,0,Yes,No,7,No,DSL,Two year,50.73,355.11,No
CUST1490,Male,0,No,Yes,22,No,Fiber optic,Month-to-month,113.86,2504.92,No
CUST1491,Male,0,Yes,No,56,Yes,DSL,Month-to-month,51.69,2894.64,No
CUST1492,Male,0,Yes,No,58,Yes,No,Month-to-month,85.43,4954.94,Yes
CUST1493,Female,0,No,No,64,Yes,No,One year,28.0,1792.0,No
CUST1494,Female,0,No,No,12,Yes,No,One year,44.23,530.76,No
CUST1495,Male,0,Yes,Yes,7,Yes,Fiber optic,Two year,97.37,681.59,No
CUST1496,Female,0,No,Yes,55,Yes,Fiber optic,Two year,72.87,4007.85,No
CUST1497,Female,1,Yes,No,62,Yes,DSL,Month-to-month,112.8,6993.6,No
CUST1498,Male,1,Yes,No,55,Yes,DSL,Two year,62.88,3458.4,No
CUST1499,Male,0,No,No,36,No,DSL,One year,106.98,3851.28,No
CUST1500,Male,1,No,Yes,24,No,No,Two year,64.9,1557.6,No
CUST1501,Female,0,No,Yes,44,No,No,One year,117.92,5188.48,No
CUST1502,Female,0,Yes,Yes,17,No,No,Two year,115.98,1971.66,No
CUST1503,Male,1,No,Yes,2,No,No,One year,52.91,105.82,No
CUST1504,Male,0,Yes,Yes,13,No,DSL,One year,108.59,1411.67,No
CUST1505,Male,0,No,Yes,31,No,Fiber optic,Two year,104.76,3247.56,No
CUST1506,Female,1,Yes,No,28,Yes,Fiber optic,Two year,41.07,1149.96,No
CUST1507,Female,0,No,Yes,60,Yes,No,One year,82.43,4945.8,No
CUST1508,Female,1,Yes,Yes,27,No,Fiber optic,Month-to-month,27.27,736.29,No
CUST1509,Female,1,No,No,15,Yes,Fiber optic,Two year,103.67,1555.05,No
CUST1510,Male,0,Yes,Yes,33,Yes,Fiber optic,One year,37.45,1235.85,No
CUST1511,Male,1,No,No,20,Yes,No,Two year,27.08,541.6,No
CUST1512,Male,0,No,Yes,42,Yes,DSL,Two year,60.02,2520.84,No
CUST1513,Male,0,Yes,No,12,Yes,DSL,Two year,77.69,932.28,No
CUST1514,Female,0,No,No,23,No,Fiber optic,Two year,105.49,2426.27,No
CUST1515,Female,1,Yes,No,14,Yes,DSL,Two year,117.42,1643.88,No
CUST1516,Male,0,Yes,No,25,No,DSL,Month-to-month,63.95,1598.75,No
CUST1517,Male,0,No,No,31,No,No,Month-to-month,26.04,807.24,No
CUST1518,Female,0,Yes,Yes,54,No,No,Month-to-month,94.91,5125.14,No
CUST1519,Male,0,No,Yes,5,Yes,Fiber optic,One year,76.52,382.6,Yes
CUST1520,Female,0,No,No,13,No,Fiber optic,Month-to-month,64.79,842.27,Yes
CUST1521,Male,0,Yes,No,28,No,Fiber optic,Month-to-month,50.93,1426.04,Yes
CUST1522,Male,0,No,No,43,No,No,One year,70.24,3020.32,No
CUST1523,Male,0,Yes,Yes,47,No,DSL,Month-to-month,53.87,2531.89,No
CUST1524,Male,1,Yes,No,71,Yes,No,Two year,95.7,6794.7,No
CUST1525,Male,0,No,No,38,No,No,Month-to-month,74.39,2826.82,Yes
CUST1526,Male,0,No,No,67,No,DSL,Month-to-month,107.68,7214.56,No
CUST1527,Male,1,Yes,No,62,No,DSL,Month-to-month,74.35,4609.7,No
CUST1528,Female,0,Yes,Yes,39,No,Fiber optic,Two year,43.83,1709.37,No
CUST1529,Female,1,No,No,37,Yes,DSL,Two year,105.11,3889.07,No
CUST1530,Female,0,No,No,8,No,DSL,Two year,75.72,605.76,No
CUST1531,Female,1,No,Yes,52,No,DSL,Two year,40.68,2115.36,No
CUST1532,Female,0,No,No,33,No,DSL,One year,82.35,2717.55,No
CUST1533,Male,0,Yes,No,42,No,Fiber optic,Two year,55.77,2342.34,No
CUST1534,Male,0,No,Yes,27,No,Fiber optic,Two year,104.44,2819.88,No
CUST1535,Female,1,Yes,Yes,8,No,DSL,Two year,65.33,522.64,Yes
CUST1536,Male,0,Yes,Yes,23,Yes,DSL,Two year,92.64,2130.72,No
CUST1537,Female,0,No,No,64,No,Fiber optic,One year,29.55,1891.2,No
CUST1538,Female,0,Yes,No,20,Yes,Fiber optic,Month-to-month,59.6,1192.0,Yes
CUST1539,Male,0,No,Yes,16,Yes,DSL,Month-to-month,118.32,1893.12,Yes
CUST1540,Male,0,Yes,Yes,17,No,No,Two year,100.85,1714.45,No
CUST1541,Male,0,No,Yes,19,Yes,Fiber optic,Two year,35.99,683.81,No
CUST1542,Female,1,Yes,No,8,No,Fiber optic,Two year,47.78,382.24,No
CUST1543,Male,0,Yes,No,38,Yes,Fiber optic,Month-to-month,52.98,2013.24,No
CUST1544,Female,0,No,Yes,38,No,DSL,Month-to-month,85.04,3231.52,No
CUST1545,Female,0,No,No,53,Yes,DSL,Two year,95.7,5072.1,No
CUST1546,Female,0,Yes,Yes,31,Yes,Fiber optic,Month-to-month,94.95,2943.45,Yes
CUST1547,Male,0,Yes,No,44,No,DSL,One year,70.99,3123.56,No
CUST1548,Male,0,No,No,60,Yes,DSL,Two year,101.08,6064.8,No
CUST1549,Female,0,Yes,No,17,Yes,Fiber optic,Two year,63.71,1083.07,No
CUST1550,Male,0,No,No,39,Yes,DSL,One year,32.39,1263.21,No
CUST1551,Male,0,Yes,Yes,42,Yes,No,One year,76.44,3210.48,No
CUST1552,Male,1,No,No,48,Yes,DSL,Month-to-month,115.23,5531.04,No
CUST1553,Female,1,Yes,No,12,No,DSL,One year,99.3,1191.6,No
CUST1554,Female,0,No,Yes,18,Yes,Fiber optic,Two year,77.87,1401.66,No
CUST1555,Male,1,No,No,6,Yes,Fiber optic,Month-to-month,84.68,508.08,Yes
CUST1556,Female,0,Yes,Yes,43,No,No,One year,113.06,4861.58,No
CUST1557,Male,0,No,Yes,35,No,DSL,Month-to-month,62.83,2199.05,No
CUST1558,Male,0,Yes,No,54,No,No,Month-to-month,53.14,2869.56,No
CUST1559,Male,0,No,No,62,Yes,No,Month-to-month,117.72,7298.64,No
CUST1560,Male,0,No,Yes,69,Yes,Fiber optic,Month-to-month,106.34,7337.46,No
CUST1561,Female,0,No,Yes,16,Yes,DSL,One year,52.3,836.8,No
CUST1562,Female,0,Yes,Yes,8,Yes,Fiber optic,Two year,66.38,531.04,No
CUST1563,Female,0,No,No,31,No,No,Two year,61.51,1906.81,No
CUST1564,Male,0,Yes,Yes,10,No,No,One year,34.91,349.1,No
CUST1565,Male,0,No,Yes,56,Yes,Fiber optic,Two year,115.78,6483.68,No
CUST1566,Male,0,Yes,Yes,70,Yes,Fiber optic,Month-to-month,60.43,4230.1,Yes
CUST1567,Female,0,Yes,No,20,Yes,Fiber optic,Month-to-month,107.53,2150.6,No
CUST1568,Male,1,Yes,Yes,5,Yes,Fiber optic,Month-to-month,38.94,194.7,Yes
CUST1569,Female,1,No,No,23,No,Fiber optic,One year,74.79,1720.17,No
CUST1570,Female,0,Yes,No,9,No,No,Month-to-month,22.4,201.6,Yes
CUST1571,Female,1,No,Yes,58,Yes,Fiber optic,Month-to-month,96.42,5592.36,No
CUST1572,Female,0,Yes,No,59,No,DSL,One year,78.09,4607.31,No
CUST1573,Female,0,Yes,Yes,54,Yes,No,Month-to-month,82.56,4458.24,No
CUST1574,Female,0,Yes,No,46,Yes,No,Month-to-month,25.17,1157.82,No
CUST1575,Male,0,Yes,No,22,No,DSL,Two year,41.1,904.2,No
CUST1576,Male,1,No,Yes,64,Yes,DSL,One year,27.43,1755.52,No
CUST1577,Female,0,Yes,Yes,8,No,No,Month-to-month,48.89,391.12,Yes
CUST1578,Female,0,Yes,Yes,20,Yes,Fiber optic,Month-to-month,82.74,1654.8,No
CUST1579,Male,0,No,No,51,No,No,Month-to-month,76.62,3907.62,Yes
CUST1580,Female,0,Yes,No,39,Yes,No,Month-to-month,81.21,3167.19,Yes
CUST1581,Female,1,Yes,Yes,37,No,DSL,Two year,74.93,2772.41,No
CUST1582,Male,0,Yes,Yes,50,Yes,No,Two year,47.3,2365.0,No
CUST1583,Female,0,Yes,No,34,Yes,Fiber optic,Two year,44.45,1511.3,No
CUST1584,Female,0,No,No,33,No,DSL,Two year,33.71,1112.43,No
CUST1585,Female,0,No,No,31,Yes,No,One year,104.91,3252.21,No
CUST1586,Male,0,Yes,Yes,54,No,No,Month-to-month,81.65,4409.1,No
CUST1587,Male,0,No,No,44,No,Fiber optic,Two year,38.65,1700.6,No
CUST1588,Male,0,No,Yes,34,Yes,No,Month-to-month,37.72,1282.48,No
CUST1589,Female,0,Yes,No,71,Yes,No,One year,107.3,7618.3,No
CUST1590,Female,1,No,No,62,Yes,No,Month-to-month,94.27,5844.74,No
CUST1591,Male,1,Yes,Yes,23,Yes,No,Month-to-month,85.94,1976.62,No
CUST1592,Female,0,No,Yes,46,No,Fiber optic,Two year,60.69,2791.74,No
CUST1593,Female,0,No,Yes,56,Yes,No,Two year,46.2,2587.2,No
CUST1594,Female,0,No,No,7,Yes,No,One year,117.95,825.65,Yes
CUST1595,Female,0,Yes,No,61,Yes,No,Month-to-month,99.72,6082.92,No
CUST1596,Female,0,No,No,3,No,DSL,Two year,50.18,150.54,No
CUST1597,Male,0,Yes,Yes,38,Yes,Fiber optic,Two year,104.76,3980.88,No
CUST1598,Female,0,Yes,No,34,No,DSL,Two year,95.89,3260.26,No
CUST1599,Male,0,No,Yes,44,Yes,DSL,One year,49.71,2187.24,No
CUST1600,Female,0,Yes,Yes,30,No,Fiber optic,Month-to-month,62.66,1879.8,No
CUST1601,Male,0,No,Yes,17,Yes,DSL,Two year,38.6,656.2,No
CUST1602,Female,0,Yes,No,59,Yes,DSL,Month-to-month,31.11,1835.49,No
CUST1603,Male,0,Yes,No,10,No,DSL,One year,92.28,922.8,No
CUST1604,Female,0,No,Yes,18,Yes,Fiber optic,Month-to-month,46.75,841.5,Yes
CUST1605,Male,0,No,No,45,Yes,No,Two year,102.01,4590.45,No
CUST1606,Female,0,No,Yes,59,Yes,Fiber optic,Month-to-month,119.56,7054.04,Yes
CUST1607,Male,0,No,Yes,62,No,Fiber optic,Month-to-month,27.66,1714.92,No
CUST1608,Female,0,Yes,No,59,Yes,Fiber optic,One year,67.3,3970.7,No
CUST1609,Male,0,Yes,Yes,49,No,DSL,One year,100.21,4910.29,No
CUST1610,Male,1,Yes,Yes,63,No,No,Month-to-month,98.9,6230.7,No
CUST1611,Female,0,No,No,32,No,Fiber optic,Month-to-month,96.0,3072.0,Yes
CUST1612,Female,0,Yes,Yes,10,Yes,Fiber optic,Month-to-month,54.9,549.0,No
CUST1613,Male,0,No,Yes,11,No,No,One year,65.39,719.29,No
CUST1614,Female,0,Yes,Yes,70,No,No,One year,79.5,5565.0,No
CUST1615,Male,0,No,Yes,62,Yes,No,Month-to-month,117.39,7278.18,No
CUST1616,Male,0,Yes,Yes,47,No,DSL,One year,52.75,2479.25,No
CUST1617,Male,0,Yes,Yes,34,No,No,Two year,112.31,3818.54,No
CUST1618,Female,1,No,Yes,17,Yes,DSL,One year,46.94,797.98,No
CUST1619,Male,0,Yes,No,54,Yes,Fiber optic,One year,118.91,6421.14,No
CUST1620,Male,0,No,No,40,No,DSL,One year,87.03,3481.2,No
CUST1621,Female,1,Yes,Yes,19,Yes,No,Two year,66.35,1260.65,No
CUST1622,Female,0,Yes,Yes,67,Yes,DSL,Two year,81.34,5449.78,No
CUST1623,Female,1,No,No,53,Yes,No,Two year,47.25,2504.25,No
CUST1624,Female,0,No,No,64,No,DSL,Month-to-month,47.42,3034.88,No
CUST1625,Male,1,Yes,No,47,No,Fiber optic,Month-to-month,31.36,1473.92,No
CUST1626,Male,0,Yes,No,6,Yes,DSL,Two year,31.41,188.46,No
CUST1627,Male,0,Yes,No,16,No,Fiber optic,Month-to-month,54.77,876.32,No
CUST1628,Male,0,Yes,Yes,18,Yes,No,Month-to-month,96.29,1733.22,No
CUST1629,Female,0,Yes,No,52,Yes,Fiber optic,Month-to-month,80.8,4201.6,Yes
CUST1630,Male,0,Yes,No,48,Yes,No,Two year,30.26,1452.48,No
CUST1631,Male,0,No,No,43,Yes,No,One year,105.22,4524.46,No
CUST1632,Female,0,No,Yes,39,Yes,Fiber optic,Two year,80.14,3125.46,No
CUST1633,Male,0,No,Yes,49,No,Fiber optic,Two year,116.09,5688.41,No
CUST1634,Male,0,Yes,Yes,12,No,DSL,Month-to-month,87.02,1044.24,No
CUST1635,Male,0,Yes,Yes,10,No,DSL,Month-to-month,37.52,375.2,Yes
CUST1636,Male,1,Yes,Yes,71,No,Fiber optic,One year,67.38,4783.98,No
CUST1637,Male,0,No,Yes,55,Yes,Fiber optic,One year,84.85,4666.75,No
CUST1638,Male,1,No,No,1,Yes,Fiber optic,One year,22.83,22.83,No
CUST1639,Female,0,Yes,Yes,49,No,Fiber optic,One year,21.49,1053.01,No
CUST1640,Female,0,Yes,Yes,36,No,No,Two year,32.94,1185.84,No
CUST1641,Male,0,No,No,21,Yes,Fiber optic,One year,45.17,948.57,No
CUST1642,Male,0,No,Yes,37,Yes,Fiber optic,Two year,62.95,2329.15,No
CUST1643,Female,0,No,No,24,Yes,Fiber optic,Month-to-month,68.74,1649.76,No
CUST1644,Male,0,Yes,No,55,No,Fiber optic,One year,33.8,1859.0,No
CUST1645,Male,0,Yes,Yes,25,Yes,No,Month-to-month,87.34,2183.5,Yes
CUST1646,Male,1,Yes,No,7,Yes,DSL,Month-to-month,79.61,557.27,No
CUST1647,Female,0,No,No,71,No,DSL,Two year,49.45,3510.95,No
CUST1648,Male,0,No,No,71,No,DSL,One year,21.37,1517.27,No
CUST1649,Female,0,Yes,No,24,No,DSL,Two year,27.76,666.24,No
CUST1650,Male,0,Yes,Yes,11,Yes,DSL,Month-to-month,59.17,650.87,No
CUST1651,Female,0,No,No,12,Yes,No,One year,35.4,424.8,No
