Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP001222,Female,Yes,2,Graduate,No,69730,39928,85.0,60,0.0,Semiurban,N
LP001223,Male,Yes,2,Graduate,No,45306,8220,26.0,480,0.0,Rural,N
LP001224,Female,No,2,Not Graduate,No,37538,27730,578.0,300,1.0,Rural,Y
LP001225,Female,Yes,1,Not Graduate,Yes,66856,7643,650.0,360,0.0,Urban,Y
LP001226,Male,No,1,Graduate,Yes,5790,11698,182.0,120,0.0,Semiurban,N
LP001227,Female,Yes,0,Not Graduate,Yes,59622,11396,409.0,60,1.0,Urban,N
LP001228,Male,No,0,Not Graduate,No,37835,23585,95.0,12,0.0,Rural,N
LP001229,Male,Yes,2,Graduate,Yes,77511,29773,351.0,36,1.0,Semiurban,Y
LP001230,Male,No,0,Not Graduate,No,26331,39186,457.0,84,0.0,Rural,N
LP001231,Female,Yes,1,Not Graduate,No,40224,6487,62.0,84,1.0,Urban,Y
LP001232,Female,Yes,2,Graduate,No,47180,4775,435.0,120,1.0,Urban,Y
LP001233,Female,Yes,0,Graduate,No,11275,1985,86.0,360,0.0,Rural,N
LP001234,Male,No,0,Graduate,Yes,5951,4816,447.0,36,1.0,Urban,Y
LP001235,Female,Yes,1,Not Graduate,Yes,56047,12223,505.0,36,1.0,Urban,Y
LP001236,Female,Yes,3+,Not Graduate,Yes,48416,18413,180.0,120,0.0,Rural,N
LP001237,Male,Yes,2,Not Graduate,No,2442,7205,558.0,36,0.0,Semiurban,N
LP001238,Female,Yes,0,Graduate,Yes,15127,25049,369.0,480,0.0,Semiurban,N
LP001239,Female,Yes,1,Not Graduate,No,42343,21500,244.0,120,0.0,Semiurban,N
LP001240,Male,No,2,Graduate,Yes,45537,32938,441.0,120,0.0,Rural,Y
LP001241,Male,No,1,Not Graduate,Yes,29114,36012,24.0,240,0.0,Rural,N
LP001242,Female,No,2,Not Graduate,Yes,58223,18855,504.0,84,1.0,Urban,Y
LP001243,Female,Yes,3+,Not Graduate,Yes,46757,15558,594.0,36,0.0,Semiurban,N
LP001244,Male,No,3+,Not Graduate,Yes,70883,38743,219.0,300,0.0,Urban,N
LP001245,Male,Yes,2,Not Graduate,Yes,32727,17629,335.0,12,0.0,Rural,N
LP001246,Male,No,2,Not Graduate,No,23722,7769,635.0,480,0.0,Semiurban,N
LP001247,Female,No,1,Not Graduate,No,79644,8989,255.0,12,0.0,Rural,N
LP001248,Male,No,2,Graduate,No,41354,13739,557.0,240,0.0,Urban,N
LP001249,Female,Yes,0,Not Graduate,Yes,69152,38787,511.0,84,0.0,Urban,N
LP001250,Male,Yes,2,Graduate,No,77645,21951,575.0,60,0.0,Rural,N
LP001251,Female,Yes,2,Not Graduate,Yes,63691,12932,175.0,12,0.0,Rural,N
LP001252,Male,No,3+,Graduate,No,38130,31151,449.0,300,1.0,Semiurban,Y
LP001253,Male,Yes,3+,Graduate,Yes,57422,33089,697.0,300,1.0,Rural,Y
LP001254,Female,Yes,1,Graduate,Yes,6095,8515,361.0,84,1.0,Urban,Y
LP001255,Male,No,2,Not Graduate,No,22029,22939,107.0,36,0.0,Urban,Y
LP001256,Male,No,0,Graduate,Yes,6469,5338,632.0,84,0.0,Rural,N
LP001257,Female,Yes,0,Graduate,Yes,45395,8836,126.0,240,1.0,Rural,Y
LP001258,Female,No,2,Graduate,No,51083,3844,682.0,84,0.0,Semiurban,N
LP001259,Male,Yes,1,Not Graduate,No,27580,9903,577.0,60,1.0,Urban,Y
LP001260,Male,No,0,Graduate,No,25941,8494,361.0,480,0.0,Urban,N
LP001261,Female,Yes,1,Graduate,No,49917,36029,582.0,12,0.0,Urban,N
LP001262,Female,Yes,2,Graduate,No,80345,14234,509.0,360,0.0,Rural,N
LP001263,Female,No,1,Graduate,Yes,21808,20144,47.0,120,0.0,Urban,N
LP001264,Female,No,2,Not Graduate,Yes,63863,23386,338.0,36,1.0,Rural,Y
LP001265,Male,Yes,3+,Graduate,No,80125,335,331.0,180,0.0,Semiurban,N
LP001266,Male,No,2,Graduate,Yes,21095,18262,506.0,36,1.0,Rural,Y
LP001267,Male,Yes,1,Graduate,No,72257,27867,37.0,180,0.0,Semiurban,N
LP001268,Female,No,0,Graduate,Yes,72822,34620,551.0,360,1.0,Semiurban,Y
LP001269,Female,Yes,2,Graduate,Yes,10831,4755,324.0,36,0.0,Rural,N
LP001270,Male,No,2,Not Graduate,Yes,47977,34768,559.0,12,0.0,Semiurban,N
LP001271,Female,Yes,2,Graduate,No,42259,38006,521.0,240,0.0,Rural,N
LP001272,Female,No,3+,Not Graduate,Yes,5305,7788,576.0,300,0.0,Urban,N
LP001273,Male,Yes,3+,Graduate,No,23939,29575,475.0,36,1.0,Rural,Y
LP001274,Male,Yes,3+,Graduate,No,61722,18513,611.0,84,1.0,Semiurban,Y
LP001275,Female,No,0,Not Graduate,No,29713,5132,207.0,300,1.0,Semiurban,Y
LP001276,Male,No,0,Not Graduate,Yes,21880,26532,691.0,84,1.0,Urban,Y
LP001277,Male,Yes,2,Not Graduate,Yes,79400,18909,190.0,360,1.0,Rural,Y
LP001278,Female,Yes,0,Graduate,Yes,29217,18730,138.0,12,0.0,Urban,N
LP001279,Female,No,1,Not Graduate,No,47508,749,662.0,480,1.0,Semiurban,Y
LP001280,Female,No,1,Not Graduate,No,48209,10935,139.0,240,1.0,Rural,Y
LP001281,Female,Yes,3+,Graduate,No,16616,16049,662.0,60,1.0,Semiurban,Y
LP001282,Male,Yes,1,Graduate,No,59017,2915,13.0,480,0.0,Rural,N
LP001283,Female,Yes,1,Graduate,No,56096,31506,175.0,60,1.0,Urban,Y
LP001284,Female,No,2,Graduate,No,44490,5956,393.0,240,1.0,Urban,Y
LP001285,Male,No,3+,Not Graduate,Yes,43689,19728,640.0,180,1.0,Semiurban,Y
LP001286,Male,Yes,3+,Not Graduate,No,37854,7579,563.0,60,1.0,Urban,Y
LP001287,Male,No,3+,Not Graduate,Yes,50409,8227,100.0,36,0.0,Urban,N
LP001288,Female,Yes,1,Graduate,No,67760,12709,195.0,180,0.0,Semiurban,N
LP001289,Female,Yes,0,Graduate,No,64652,19933,598.0,480,1.0,Semiurban,N
LP001290,Male,No,2,Graduate,Yes,24271,22005,473.0,240,0.0,Semiurban,N
LP001291,Female,No,0,Graduate,Yes,70160,17817,566.0,360,0.0,Rural,Y
LP001292,Male,No,3+,Not Graduate,Yes,43034,29134,527.0,360,1.0,Semiurban,Y
LP001293,Female,Yes,3+,Not Graduate,Yes,31262,80,690.0,360,0.0,Rural,N
LP001294,Male,No,1,Graduate,Yes,74258,21889,123.0,480,0.0,Semiurban,N
LP001295,Male,No,2,Graduate,Yes,786,12707,271.0,12,0.0,Rural,N
LP001296,Male,No,2,Graduate,Yes,949,19326,352.0,84,0.0,Semiurban,N
LP001297,Male,Yes,2,Graduate,No,53314,25370,247.0,84,0.0,Rural,N
LP001298,Male,Yes,1,Not Graduate,No,27281,24759,317.0,480,0.0,Urban,N
LP001299,Male,Yes,0,Graduate,No,49584,25747,24.0,300,0.0,Semiurban,N
LP001300,Female,No,2,Not Graduate,No,55975,34810,70.0,60,0.0,Semiurban,N
LP001301,Female,Yes,0,Graduate,Yes,33534,29511,329.0,12,1.0,Rural,Y
LP001302,Male,Yes,1,Graduate,Yes,67774,36328,376.0,60,0.0,Urban,N
LP001303,Female,Yes,1,Graduate,No,20407,7793,443.0,180,0.0,Urban,N
LP001304,Female,No,0,Graduate,Yes,56974,10074,300.0,240,0.0,Rural,N
LP001305,Female,Yes,2,Graduate,No,53916,4710,171.0,360,1.0,Semiurban,Y
LP001306,Female,Yes,0,Graduate,Yes,25754,16700,249.0,120,1.0,Urban,Y
LP001307,Male,Yes,2,Graduate,No,66730,19347,333.0,120,0.0,Semiurban,N
LP001308,Female,No,3+,Graduate,No,45447,33859,383.0,60,1.0,Rural,Y
LP001309,Female,Yes,3+,Not Graduate,No,1816,27420,137.0,60,1.0,Semiurban,Y
LP001310,Female,Yes,2,Graduate,Yes,35382,21983,131.0,360,0.0,Urban,Y
LP001311,Male,Yes,0,Graduate,No,187,17060,657.0,60,1.0,Rural,Y
LP001312,Male,No,2,Graduate,No,43270,33892,472.0,60,1.0,Urban,Y
LP001313,Female,No,2,Not Graduate,No,28142,10482,535.0,360,1.0,Semiurban,Y
LP001314,Female,Yes,2,Not Graduate,Yes,56540,33881,237.0,84,1.0,Semiurban,Y
LP001315,Female,Yes,3+,Graduate,No,16797,1972,152.0,180,1.0,Rural,Y
LP001316,Female,Yes,1,Graduate,Yes,62488,11140,184.0,12,1.0,Urban,Y
LP001317,Female,No,3+,Not Graduate,Yes,23061,7767,61.0,36,1.0,Urban,Y
LP001318,Male,No,2,Not Graduate,No,38804,20606,343.0,60,0.0,Urban,N
LP001319,Male,No,0,Not Graduate,Yes,26140,37482,667.0,36,1.0,Rural,Y
LP001320,Female,No,1,Graduate,Yes,18287,7661,561.0,480,1.0,Semiurban,Y
LP001321,Female,Yes,2,Graduate,Yes,25287,7143,301.0,60,1.0,Semiurban,Y
LP001322,Female,Yes,1,Not Graduate,Yes,64110,32164,248.0,120,0.0,Semiurban,N
LP001323,Male,No,0,Not Graduate,No,52884,36604,451.0,12,0.0,Urban,N
LP001324,Male,No,1,Graduate,Yes,38426,23693,144.0,12,0.0,Rural,N
LP001325,Female,No,1,Graduate,No,75643,12164,608.0,240,1.0,Urban,N
LP001326,Male,Yes,2,Graduate,Yes,6011,7381,79.0,360,0.0,Rural,N
LP001327,Female,No,0,Graduate,Yes,44651,31018,16.0,360,1.0,Urban,Y
LP001328,Male,No,0,Not Graduate,No,44366,683,441.0,240,0.0,Rural,Y
LP001329,Male,No,3+,Graduate,Yes,32096,34743,344.0,36,1.0,Urban,Y
LP001330,Male,No,1,Graduate,Yes,52405,303,635.0,240,1.0,Urban,Y
LP001331,Male,No,2,Not Graduate,No,79951,12189,427.0,360,1.0,Rural,Y
LP001332,Male,Yes,1,Graduate,Yes,17579,36772,309.0,240,0.0,Semiurban,Y
LP001333,Male,No,1,Not Graduate,No,8165,9452,245.0,36,0.0,Semiurban,N
LP001334,Female,No,1,Not Graduate,No,52159,7397,596.0,240,0.0,Rural,N
LP001335,Female,Yes,2,Graduate,Yes,34020,5826,514.0,84,0.0,Rural,N
LP001336,Female,No,1,Graduate,No,40221,9386,407.0,300,0.0,Semiurban,Y
LP001337,Female,No,2,Not Graduate,Yes,60229,8425,619.0,60,1.0,Urban,Y
LP001338,Female,No,0,Not Graduate,Yes,25112,11112,331.0,120,1.0,Semiurban,Y
LP001339,Female,Yes,1,Graduate,No,50867,34486,10.0,60,0.0,Rural,N
LP001340,Female,No,3+,Graduate,Yes,68193,492,642.0,240,1.0,Urban,Y
LP001341,Female,Yes,0,Graduate,No,18734,11474,193.0,60,0.0,Rural,N
LP001342,Female,Yes,3+,Not Graduate,Yes,53306,8029,24.0,480,1.0,Semiurban,N
LP001343,Male,No,1,Graduate,No,76650,5886,287.0,120,1.0,Urban,Y
LP001344,Female,Yes,0,Not Graduate,No,55112,14412,359.0,12,0.0,Semiurban,Y
LP001345,Female,No,2,Graduate,No,74684,8456,378.0,84,1.0,Semiurban,Y
LP001346,Male,Yes,1,Not Graduate,No,14972,29415,561.0,180,0.0,Semiurban,N
LP001347,Female,Yes,1,Not Graduate,No,48251,18056,386.0,36,1.0,Urban,Y
LP001348,Female,Yes,2,Not Graduate,No,44139,20031,63.0,180,1.0,Semiurban,Y
LP001349,Male,No,3+,Graduate,Yes,20620,22772,216.0,480,1.0,Urban,Y
LP001350,Male,No,0,Graduate,Yes,35017,14780,140.0,240,1.0,Semiurban,Y
LP001351,Male,Yes,0,Not Graduate,Yes,10984,29928,374.0,300,0.0,Semiurban,N
LP001352,Female,No,2,Graduate,Yes,57169,8645,364.0,60,0.0,Rural,N
LP001353,Female,Yes,0,Not Graduate,No,80546,24924,186.0,480,1.0,Semiurban,Y
LP001354,Female,No,2,Not Graduate,No,40816,27338,250.0,60,0.0,Urban,N
LP001355,Female,Yes,3+,Not Graduate,No,61606,39401,292.0,120,0.0,Rural,N
LP001356,Female,No,3+,Not Graduate,No,77963,15483,643.0,60,0.0,Urban,Y
LP001357,Female,Yes,0,Graduate,Yes,3899,16965,445.0,360,1.0,Semiurban,Y
LP001358,Female,No,2,Graduate,No,4896,35430,687.0,240,0.0,Rural,Y
LP001359,Female,No,2,Graduate,No,58928,21736,533.0,120,0.0,Rural,N
LP001360,Female,No,2,Graduate,No,78267,31807,79.0,120,0.0,Rural,N
LP001361,Female,No,2,Not Graduate,Yes,50735,15966,62.0,12,0.0,Urban,N
LP001362,Male,No,0,Not Graduate,Yes,78646,4258,21.0,360,1.0,Rural,Y
LP001363,Female,Yes,1,Not Graduate,Yes,42549,6923,384.0,36,1.0,Rural,Y
LP001364,Male,Yes,0,Graduate,Yes,27694,26927,579.0,240,0.0,Urban,N
LP001365,Female,No,2,Graduate,No,73789,25605,268.0,240,0.0,Urban,N
LP001366,Male,No,1,Graduate,Yes,78640,34092,88.0,36,0.0,Urban,N
LP001367,Female,Yes,1,Not Graduate,Yes,13163,32868,484.0,300,1.0,Semiurban,N
LP001368,Female,No,0,Graduate,No,70134,16799,68.0,300,0.0,Urban,N
LP001369,Male,No,2,Graduate,Yes,61658,21443,55.0,360,0.0,Urban,N
LP001370,Male,No,2,Graduate,Yes,8818,9575,498.0,36,1.0,Rural,N
LP001371,Male,No,2,Graduate,No,21862,15230,44.0,12,1.0,Semiurban,Y
LP001372,Male,Yes,2,Not Graduate,Yes,5344,33811,539.0,360,0.0,Rural,N
LP001373,Male,No,2,Graduate,Yes,30699,18130,264.0,60,1.0,Urban,Y
LP001374,Male,Yes,1,Not Graduate,Yes,47540,31014,294.0,480,1.0,Urban,Y
LP001375,Female,Yes,0,Not Graduate,Yes,5500,20875,375.0,36,1.0,Rural,N
LP001376,Female,Yes,0,Not Graduate,No,5846,14627,561.0,480,1.0,Semiurban,N
LP001377,Male,Yes,3+,Graduate,No,42398,24041,236.0,36,1.0,Semiurban,Y
LP001378,Female,No,0,Not Graduate,Yes,25747,4443,179.0,36,1.0,Rural,Y
LP001379,Female,Yes,1,Not Graduate,No,34843,9480,505.0,300,1.0,Urban,Y
LP001380,Male,No,3+,Graduate,No,29181,4170,253.0,60,1.0,Semiurban,Y
LP001381,Female,No,1,Not Graduate,Yes,79297,36916,401.0,12,0.0,Semiurban,Y
LP001382,Female,Yes,0,Not Graduate,Yes,17682,22593,532.0,300,0.0,Rural,Y
LP001383,Male,Yes,1,Graduate,No,29548,32805,660.0,36,1.0,Semiurban,Y
LP001384,Male,No,1,Graduate,No,75480,4806,306.0,180,0.0,Urban,N
LP001385,Female,No,0,Graduate,Yes,70983,37611,465.0,300,0.0,Rural,N
LP001386,Female,Yes,1,Graduate,No,73882,27467,445.0,480,0.0,Semiurban,N
LP001387,Male,Yes,3+,Graduate,No,35979,32883,354.0,360,1.0,Urban,Y
LP001388,Male,No,3+,Graduate,Yes,8165,16662,486.0,12,0.0,Urban,N
LP001389,Female,Yes,2,Graduate,Yes,11892,21087,193.0,360,0.0,Rural,N
LP001390,Female,Yes,3+,Not Graduate,Yes,3692,20848,280.0,300,0.0,Rural,N
LP001391,Male,No,3+,Graduate,Yes,1523,29041,469.0,180,0.0,Urban,N
LP001392,Male,No,0,Graduate,No,70525,6042,107.0,120,1.0,Urban,Y
LP001393,Female,No,3+,Not Graduate,Yes,53481,5066,442.0,180,0.0,Semiurban,N
LP001394,Male,No,0,Not Graduate,No,60142,32962,652.0,36,0.0,Semiurban,N
LP001395,Male,No,3+,Graduate,No,77176,1328,635.0,60,0.0,Semiurban,N
LP001396,Female,No,0,Not Graduate,Yes,29956,6393,481.0,360,1.0,Semiurban,Y
LP001397,Male,Yes,0,Graduate,No,6199,39901,277.0,60,0.0,Semiurban,N
LP001398,Male,No,1,Not Graduate,Yes,22192,13761,580.0,480,1.0,Rural,Y
LP001399,Male,No,3+,Graduate,Yes,43098,14182,629.0,240,1.0,Semiurban,Y
LP001400,Male,No,0,Not Graduate,No,25854,14394,404.0,84,1.0,Semiurban,Y
LP001401,Male,Yes,3+,Graduate,No,25835,13883,416.0,360,0.0,Semiurban,Y
LP001402,Male,Yes,2,Not Graduate,No,64601,17941,395.0,84,1.0,Urban,Y
LP001403,Female,No,1,Not Graduate,Yes,51852,22360,542.0,480,1.0,Semiurban,N
LP001404,Male,No,1,Not Graduate,Yes,74383,31661,349.0,480,1.0,Rural,Y
LP001405,Male,Yes,0,Not Graduate,Yes,39946,35892,547.0,180,0.0,Urban,N
LP001406,Female,Yes,3+,Graduate,No,25905,37650,222.0,36,0.0,Urban,N
LP001407,Female,No,1,Graduate,Yes,33413,8720,405.0,240,1.0,Semiurban,Y
LP001408,Female,Yes,1,Not Graduate,Yes,23671,8689,52.0,60,0.0,Urban,N
LP001409,Male,Yes,1,Not Graduate,No,66071,39550,600.0,12,0.0,Semiurban,N
LP001410,Female,Yes,0,Not Graduate,No,30494,39066,374.0,240,0.0,Semiurban,N
LP001411,Female,No,2,Not Graduate,Yes,77412,7146,182.0,120,1.0,Semiurban,Y
LP001412,Female,Yes,0,Graduate,Yes,37689,34578,281.0,240,0.0,Rural,N
LP001413,Male,Yes,2,Graduate,Yes,7430,7914,558.0,12,0.0,Urban,N
LP001414,Female,No,1,Graduate,No,18430,19229,579.0,120,1.0,Urban,Y
LP001415,Male,Yes,2,Graduate,Yes,28580,7341,498.0,36,1.0,Urban,Y
LP001416,Male,Yes,0,Graduate,Yes,56310,33087,190.0,12,0.0,Urban,N
LP001417,Female,Yes,0,Graduate,No,29744,15391,625.0,180,0.0,Urban,Y
LP001418,Male,No,3+,Not Graduate,Yes,33728,24470,104.0,120,1.0,Semiurban,Y
LP001419,Male,No,3+,Not Graduate,Yes,3944,36154,610.0,84,0.0,Semiurban,Y
LP001420,Male,No,0,Not Graduate,Yes,70993,29285,79.0,12,1.0,Semiurban,N
LP001421,Male,Yes,3+,Graduate,No,27130,29301,620.0,120,1.0,Rural,Y
LP001422,Male,Yes,1,Graduate,No,64902,36106,319.0,240,0.0,Rural,Y
LP001423,Female,Yes,2,Graduate,No,73807,30117,335.0,12,1.0,Rural,Y
LP001424,Male,No,0,Graduate,No,5379,39502,691.0,84,0.0,Rural,N
LP001425,Male,No,0,Not Graduate,Yes,3105,869,355.0,180,0.0,Urban,N
LP001426,Male,Yes,3+,Not Graduate,No,49263,6784,174.0,300,1.0,Rural,Y
LP001427,Male,No,0,Graduate,No,3103,32232,224.0,240,0.0,Urban,N
LP001428,Female,No,3+,Graduate,No,70870,20493,352.0,240,0.0,Urban,N
LP001429,Female,Yes,1,Graduate,No,17622,7042,69.0,300,1.0,Urban,Y
LP001430,Male,Yes,0,Graduate,Yes,12160,39197,194.0,240,0.0,Semiurban,N
LP001431,Male,No,1,Not Graduate,No,6388,685,372.0,84,1.0,Semiurban,N
LP001432,Female,No,1,Not Graduate,Yes,12896,15757,190.0,180,1.0,Urban,Y
LP001433,Male,No,0,Graduate,No,46938,37795,42.0,36,0.0,Rural,Y
LP001434,Male,Yes,3+,Not Graduate,Yes,57272,9576,413.0,300,0.0,Urban,Y
LP001435,Female,No,3+,Graduate,No,66080,20522,565.0,60,0.0,Semiurban,N
LP001436,Female,Yes,1,Graduate,No,9915,25486,146.0,84,0.0,Rural,N
LP001437,Male,No,3+,Not Graduate,No,17596,38232,36.0,36,1.0,Semiurban,Y
LP001438,Female,No,3+,Not Graduate,Yes,32569,31531,114.0,360,0.0,Rural,N
LP001439,Male,Yes,1,Not Graduate,No,30577,37883,165.0,36,0.0,Semiurban,Y
LP001440,Male,Yes,0,Not Graduate,Yes,53853,31340,115.0,180,0.0,Urban,N
LP001441,Male,No,0,Not Graduate,Yes,70057,23793,241.0,60,1.0,Semiurban,Y
LP001442,Male,No,2,Graduate,Yes,54976,16950,204.0,180,1.0,Rural,Y
LP001443,Female,Yes,0,Graduate,No,69267,28493,210.0,84,1.0,Semiurban,N
LP001444,Female,No,3+,Graduate,No,13699,9657,117.0,300,0.0,Rural,N
LP001445,Female,Yes,2,Graduate,No,6698,12394,551.0,60,1.0,Semiurban,Y
LP001446,Male,Yes,2,Graduate,No,69944,35233,49.0,300,1.0,Semiurban,Y
LP001447,Female,No,2,Not Graduate,No,32213,31039,72.0,60,0.0,Urban,N
LP001448,Male,Yes,0,Graduate,Yes,54197,4348,690.0,120,0.0,Rural,N
LP001449,Female,Yes,2,Not Graduate,No,72633,3926,423.0,36,1.0,Rural,N
LP001450,Male,No,2,Not Graduate,No,40154,23943,380.0,180,1.0,Urban,Y
LP001451,Male,No,2,Graduate,No,38146,27716,659.0,240,0.0,Semiurban,N
LP001452,Female,No,0,Graduate,Yes,12617,11705,372.0,300,0.0,Rural,N
LP001453,Male,No,0,Graduate,No,31001,4010,244.0,84,1.0,Rural,Y
LP001454,Male,No,0,Not Graduate,No,32887,1400,479.0,360,1.0,Rural,N
LP001455,Female,No,0,Graduate,No,21544,39475,508.0,36,1.0,Urban,Y
LP001456,Female,No,1,Not Graduate,No,44174,26144,431.0,300,1.0,Urban,Y
LP001457,Male,No,0,Graduate,Yes,20585,30227,587.0,180,1.0,Rural,N
LP001458,Male,No,3+,Graduate,Yes,20110,17124,196.0,84,0.0,Semiurban,N
LP001459,Male,Yes,2,Graduate,No,24629,17086,548.0,36,0.0,Semiurban,N
LP001460,Male,No,0,Not Graduate,Yes,55955,6255,411.0,84,1.0,Urban,Y
LP001461,Female,Yes,3+,Not Graduate,Yes,51594,37156,502.0,60,0.0,Semiurban,N
LP001462,Female,No,3+,Not Graduate,Yes,23739,25449,242.0,84,0.0,Urban,N
LP001463,Male,No,3+,Graduate,No,9702,26984,500.0,84,0.0,Rural,N
LP001464,Male,Yes,1,Graduate,Yes,80480,32765,539.0,240,0.0,Rural,N
LP001465,Male,Yes,1,Not Graduate,No,24781,7127,320.0,12,0.0,Rural,N
LP001466,Male,Yes,1,Graduate,No,45255,34588,121.0,360,1.0,Urban,N
LP001467,Female,Yes,3+,Not Graduate,Yes,77314,24290,509.0,120,1.0,Semiurban,Y
LP001468,Female,No,0,Graduate,Yes,31242,31699,352.0,60,0.0,Rural,N
LP001469,Female,No,3+,Not Graduate,Yes,75837,17763,366.0,240,1.0,Semiurban,Y
LP001470,Female,No,1,Graduate,No,30207,24422,134.0,240,0.0,Semiurban,Y
LP001471,Male,No,1,Not Graduate,Yes,39109,4347,90.0,300,0.0,Urban,N
LP001472,Male,No,1,Graduate,No,5915,25607,260.0,480,1.0,Urban,Y
LP001473,Male,No,0,Not Graduate,Yes,24963,29257,561.0,84,0.0,Semiurban,N
LP001474,Female,Yes,3+,Not Graduate,Yes,35957,17727,390.0,360,1.0,Semiurban,Y
LP001475,Female,No,1,Not Graduate,Yes,48659,21654,107.0,36,0.0,Rural,Y
LP001476,Female,Yes,3+,Graduate,No,57882,16988,460.0,180,0.0,Rural,N
LP001477,Female,No,3+,Not Graduate,Yes,28132,22903,603.0,60,0.0,Rural,N
LP001478,Male,No,1,Graduate,No,65541,10847,32.0,300,1.0,Semiurban,Y
LP001479,Male,Yes,2,Not Graduate,Yes,49488,22967,425.0,300,1.0,Urban,Y
LP001480,Female,No,2,Not Graduate,No,48397,591,361.0,180,0.0,Semiurban,N
LP001481,Female,No,2,Not Graduate,Yes,27469,24422,81.0,84,1.0,Rural,Y
LP001482,Male,Yes,1,Not Graduate,Yes,69114,20338,523.0,300,0.0,Rural,Y
LP001483,Male,Yes,3+,Graduate,Yes,27136,24587,38.0,180,1.0,Urban,Y
LP001484,Male,No,2,Graduate,Yes,27960,39547,666.0,360,0.0,Semiurban,N
LP001485,Male,Yes,0,Not Graduate,Yes,30877,32889,458.0,240,0.0,Rural,Y
LP001486,Male,Yes,2,Graduate,Yes,65529,29096,488.0,360,0.0,Urban,N
LP001487,Female,Yes,0,Graduate,No,19468,2276,465.0,300,1.0,Rural,Y
LP001488,Male,No,2,Not Graduate,Yes,62572,27220,35.0,84,0.0,Urban,N
LP001489,Male,Yes,2,Graduate,Yes,20905,39844,364.0,180,1.0,Semiurban,Y
LP001490,Female,No,2,Graduate,No,78798,33645,625.0,240,1.0,Urban,Y
LP001491,Male,Yes,0,Graduate,No,48219,33553,630.0,84,1.0,Semiurban,Y
LP001492,Male,Yes,0,Graduate,Yes,48749,18460,27.0,84,1.0,Semiurban,N
LP001493,Female,Yes,2,Graduate,No,72620,100,536.0,480,1.0,Rural,Y
LP001494,Female,Yes,0,Not Graduate,No,7009,8567,278.0,60,0.0,Semiurban,N
LP001495,Female,No,3+,Graduate,Yes,53271,8837,567.0,480,0.0,Rural,N
LP001496,Female,No,2,Graduate,No,28720,3382,154.0,180,1.0,Rural,Y
LP001497,Female,No,3+,Not Graduate,Yes,29298,22344,676.0,36,1.0,Semiurban,Y
LP001498,Female,Yes,1,Not Graduate,No,77127,13911,550.0,84,0.0,Urban,N
LP001499,Male,Yes,1,Not Graduate,No,2901,7292,625.0,300,0.0,Semiurban,N
LP001500,Male,Yes,1,Graduate,No,6653,29142,157.0,60,1.0,Semiurban,Y
LP001501,Male,No,3+,Not Graduate,Yes,22194,26528,568.0,300,1.0,Urban,Y
LP001502,Male,Yes,0,Graduate,Yes,71929,17429,191.0,240,1.0,Rural,Y
LP001503,Female,Yes,1,Not Graduate,Yes,49631,18481,678.0,240,1.0,Rural,Y
LP001504,Female,No,2,Not Graduate,Yes,46294,20250,50.0,360,0.0,Semiurban,N
LP001505,Female,Yes,2,Graduate,Yes,51471,28207,173.0,84,0.0,Urban,N
LP001506,Male,No,0,Not Graduate,Yes,75456,22593,694.0,300,1.0,Urban,N
LP001507,Female,No,2,Not Graduate,No,22374,26590,102.0,36,1.0,Urban,Y
LP001508,Male,No,3+,Not Graduate,No,72831,35117,222.0,60,1.0,Urban,Y
LP001509,Female,Yes,1,Graduate,Yes,53524,27974,196.0,84,1.0,Semiurban,Y
LP001510,Male,Yes,3+,Not Graduate,No,19449,16767,96.0,360,0.0,Semiurban,N
LP001511,Female,Yes,2,Graduate,Yes,13647,30446,466.0,12,1.0,Rural,N
LP001512,Female,No,3+,Graduate,Yes,59632,2585,480.0,240,0.0,Urban,N
LP001513,Male,Yes,0,Not Graduate,No,54976,17086,62.0,36,1.0,Semiurban,Y
LP001514,Female,No,3+,Not Graduate,No,51374,2096,380.0,120,0.0,Semiurban,N
LP001515,Female,No,2,Not Graduate,Yes,79608,33086,664.0,12,1.0,Urban,Y
LP001516,Male,Yes,2,Not Graduate,Yes,64640,4104,525.0,180,1.0,Urban,Y
LP001517,Male,Yes,1,Not Graduate,No,76693,32627,373.0,60,0.0,Rural,N
LP001518,Female,No,3+,Not Graduate,No,1022,27122,45.0,180,0.0,Urban,N
LP001519,Female,No,0,Graduate,No,24031,3126,127.0,300,0.0,Rural,N
LP001520,Female,Yes,1,Not Graduate,Yes,22538,28968,417.0,300,1.0,Rural,Y
LP001521,Female,Yes,2,Not Graduate,Yes,55739,39680,371.0,84,0.0,Urban,N
LP001522,Female,No,3+,Graduate,Yes,45451,32606,377.0,240,1.0,Urban,Y
LP001523,Female,No,0,Not Graduate,Yes,36950,23231,161.0,180,1.0,Semiurban,Y
LP001524,Male,Yes,2,Graduate,Yes,80373,23428,331.0,36,0.0,Urban,N
LP001525,Female,No,2,Graduate,No,72852,38116,302.0,180,0.0,Urban,N
LP001526,Male,Yes,1,Graduate,Yes,9035,1270,488.0,36,0.0,Rural,N
LP001527,Male,Yes,2,Not Graduate,Yes,13176,33049,486.0,84,1.0,Urban,Y
LP001528,Female,No,0,Graduate,Yes,53339,27392,456.0,120,1.0,Semiurban,Y
